county,county_fips,year,labor_force,employed,unemployed,unemployment_rate,total_pop,age_16_plus,age_65_plus,age_16_plus_pop,age_65_plus_pop,lfpr,not_in_labor_force
Hancock County,54029,2014,13281,12236,1045,7.9,30369,82.1,19.3,24932.948999999997,5861.217000000001,53.266863859545865,11651.948999999997
Hancock County,54029,2015,13153,12157,996,7.6,30201,82.4,19.8,24885.624000000003,5979.798000000001,52.853808287065654,11732.624000000003
Hancock County,54029,2016,13502,12597,905,6.7,30024,82.4,20.1,24739.776,6034.8240000000005,54.576080236134715,11237.776000000002
Hancock County,54029,2017,13496,12714,782,5.8,29921,82.5,21.18913137929882,24684.824999999997,6340.0,54.673265862731455,11188.824999999997
Hancock County,54029,2018,13615,12864,751,5.5,29680,82.7,21.880053908355794,24545.36,6494.0,55.46873217585727,10930.36
Hancock County,54029,2019,13688,13009,679,5.0,29383,83.1,22.570874315080147,24417.272999999997,6632.0,56.058676167481934,10729.272999999997
Hancock County,54029,2020,13568,12282,1286,9.5,29118,83.5,23.181537193488563,24313.53,6750.0,55.80431965247333,10745.529999999999
Hancock County,54029,2021,13412,12600,812,6.1,29223,83.5,23.502036067481093,24401.204999999998,6868.0,54.96449867947095,10989.204999999998
Hancock County,54029,2022,13397,12768,629,4.7,28907,83.8,24.302072162452003,24224.066,7025.000000000001,55.304505857934835,10827.065999999999
Hancock County,54029,2023,13357,12628,729,5.5,28658,84.0,24.111940819317468,24072.719999999998,6910.0,55.48604395348761,10715.719999999998
Hancock County,54029,2024,13015,12277,738,5.7,28431,84.0,24.62452956280117,23882.04,7001.0,54.497019517595646,10867.04
Hardy County,54031,2010,5705,5060,645,11.3,13832,76.0,15.9,10512.32,2199.288,54.26965693586192,4807.32
Hardy County,54031,2011,5687,5114,573,10.1,13893,80.8,16.2,11225.544,2250.666,50.661241896161116,5538.544
Hardy County,54031,2012,5572,5003,569,10.2,13912,80.0,16.9,11129.6,2351.1279999999997,50.06469235192639,5557.6
Hardy County,54031,2013,5469,4956,513,9.4,13922,81.6,17.6,11360.351999999999,2450.2720000000004,48.14111393731462,5891.351999999999
Hardy County,54031,2014,5412,4963,449,8.3,13955,81.9,18.2,11429.145,2539.81,47.352623490208586,6017.145
Hardy County,54031,2015,5536,5134,402,7.3,13936,81.9,19.1,11413.584,2661.776,48.50360763104735,5877.584000000001
Hardy County,54031,2016,7398,7069,329,4.4,13942,81.9,19.6,11418.498000000001,2732.632,64.7896071795082,4020.4980000000014
Hardy County,54031,2017,7586,7291,295,3.9,13812,82.0,20.004344048653344,11325.84,2763.0,66.97957943958241,3739.84
Hardy County,54031,2018,7468,7150,318,4.3,13842,81.4,21.275827192602225,11267.388,2945.0,66.27978019395444,3799.388000000001
Hardy County,54031,2019,7438,7134,304,4.1,13805,81.5,21.868888084027528,11251.074999999999,3019.0,66.10923845054806,3813.074999999999
Hardy County,54031,2020,7297,6883,414,5.7,13789,81.6,22.12633258394372,11251.823999999999,3051.0,64.85170759869689,3954.8239999999987
Hardy County,54031,2021,7196,6910,286,4.0,14269,81.3,22.59443548952274,11600.697,3224.0,62.030755565807816,4404.697
Hardy County,54031,2022,7331,7096,235,3.2,14249,82.1,23.01915923924486,11698.429,3280.0,62.66653411325572,4367.429
Hardy County,54031,2023,7468,7209,259,3.5,14236,84.2,23.250913177858948,11986.712000000001,3310.0,62.30232277208294,4518.712000000001
Hardy County,54031,2024,7578,7303,275,3.6,14243,83.0,23.19033911395071,11821.689999999999,3302.9999999999995,64.1025098780293,4243.689999999999
Harrison County,54033,2010,31253,28936,2317,7.4,68490,80.4,16.4,55065.96000000001,11232.359999999999,56.75557095526891,23812.960000000006
Harrison County,54033,2011,31400,29252,2148,6.8,68745,80.7,16.5,55477.215000000004,11342.925000000001,56.59981309443886,24077.215000000004
Harrison County,54033,2012,31468,29496,1972,6.3,68959,80.7,16.6,55649.913,11447.194000000001,56.54635974004128,24181.913
Harrison County,54033,2013,31889,30135,1754,5.5,69078,80.8,16.8,55815.024,11605.104000000001,57.13336251544029,23926.023999999998
Harrison County,54033,2014,32180,30483,1697,5.3,69069,81.1,17.2,56014.958999999995,11879.867999999999,57.44893966627737,23834.958999999995
Harrison County,54033,2015,32245,30271,1974,6.1,68998,80.9,17.4,55819.382000000005,12005.652,57.76667323188923,23574.382000000005
Harrison County,54033,2016,30562,28686,1876,6.1,68775,81.0,17.7,55707.75000000001,12173.175,54.86130744824552,25145.750000000007
Harrison County,54033,2017,30898,29300,1598,5.2,68438,81.0,18.1361232064058,55434.780000000006,12412.0,55.737571250395504,24536.780000000006
Harrison County,54033,2018,31849,30340,1509,4.7,68209,80.9,18.60604905511003,55181.081000000006,12691.0,57.717245517535254,23332.081000000006
Harrison County,54033,2019,31863,30334,1529,4.8,67908,80.9,18.959474583259706,54937.572,12875.0,57.99855880052361,23074.572
Harrison County,54033,2020,31036,28404,2632,8.5,67620,80.8,19.433599526767228,54636.96,13141.0,56.80403887771208,23600.96
Harrison County,54033,2021,30651,29076,1575,5.1,66222,80.7,19.322883633837698,53441.154,12796.0,57.3546746389496,22790.154000000002
Harrison County,54033,2022,31141,29952,1189,3.8,65862,80.8,19.8430050712095,53216.496,13069.0,58.51756943937083,22075.496
Harrison County,54033,2023,31380,30292,1088,3.5,65407,80.9,20.003975109697738,52914.263000000006,13084.0,59.303481180490024,21534.263000000006
Harrison County,54033,2024,31255,30074,1181,3.8,64984,81.3,20.34654684229964,52831.992,13222.0,59.15923064191864,21576.992
Jackson County,54035,2010,12300,10935,1365,11.1,29084,80.5,17.3,23412.620000000003,5031.532,52.53576917064387,11112.620000000003
Jackson County,54035,2011,12007,10823,1184,9.9,29161,80.4,17.6,23445.444000000003,5132.336,51.2125084941876,11438.444000000003
Jackson County,54035,2012,12027,11040,987,8.2,29206,79.8,17.8,23306.388,5198.668000000001,51.60387787245283,11279.387999999999
Jackson County,54035,2013,12062,11243,819,6.8,29229,79.9,18.1,23353.971,5290.4490000000005,51.648603999722354,11291.971000000001
Jackson County,54035,2014,11970,11188,782,6.5,29229,80.1,18.3,23412.428999999996,5348.907,51.126690015803156,11442.428999999996
Jackson County,54035,2015,12056,11212,844,7.0,29256,80.7,18.8,23609.592,5500.128,51.063991279476575,11553.592
Jackson County,54035,2016,10286,9513,773,7.5,29199,81.1,19.1,23680.389,5577.009,43.43678644806046,13394.389
Jackson County,54035,2017,10248,9568,680,6.6,29123,81.1,19.012464375236068,23618.752999999997,5537.0,43.389250905837415,13370.752999999997
Jackson County,54035,2018,13276,12645,631,4.8,29018,81.2,19.532703838996486,23562.616,5668.000000000001,56.34348919491791,10286.616000000002
Jackson County,54035,2019,11128,10463,665,6.0,28907,81.4,19.939806967170583,23530.298000000003,5764.0,47.292218738581205,12402.298000000003
Jackson County,54035,2020,10542,9480,1062,10.1,28793,81.1,20.19240787691453,23351.123,5814.000000000001,45.14558036459317,12809.123
Jackson County,54035,2021,9946,9270,676,6.8,28011,81.3,20.342008496662025,22772.943,5698.0,43.674636168017464,12826.943
Jackson County,54035,2022,10080,9583,497,4.9,27868,80.9,20.622219032582173,22545.212000000003,5747.0,44.71015841412358,12465.212000000003
Jackson County,54035,2023,10263,9771,492,4.8,27753,81.2,20.974309083702664,22535.436,5821.0,45.541608336310865,12272.436000000002
Jackson County,54035,2024,10006,9481,525,5.2,27705,81.2,21.248872044757263,22496.460000000003,5887.0,44.47810900026048,12490.460000000003
Jefferson County,54037,2010,26874,25133,1741,6.5,52033,79.0,11.4,41106.07,5931.762000000001,65.37720584818739,14232.07
Jefferson County,54037,2011,27244,25618,1626,6.0,52874,78.9,11.6,41717.586,6133.384,65.30579214243126,14473.586000000003
Jefferson County,54037,2012,27572,26141,1431,5.2,53545,79.0,11.8,42300.55,6318.31,65.18118558742142,14728.550000000003
Jefferson County,54037,2013,27501,26197,1304,4.7,54131,79.0,12.3,42763.490000000005,6658.113,64.30953133151667,15262.490000000005
Jefferson County,54037,2014,27222,25978,1244,4.6,54650,79.2,12.9,43282.8,7049.85,62.893343314203335,16060.800000000003
Jefferson County,54037,2015,28118,26997,1121,4.0,55214,79.3,13.4,43784.702,7398.676,64.21877668597585,15666.701999999997
Jefferson County,54037,2016,27924,26968,956,3.4,55531,79.6,13.9,44202.676,7718.809000000001,63.172645927590445,16278.676
Jefferson County,54037,2017,28729,27816,913,3.2,55673,79.9,14.631868230560595,44482.727,8146.000000000001,64.58461955356289,15753.726999999999
Jefferson County,54037,2018,29480,28496,984,3.3,56179,80.3,15.0892682319016,45111.736999999994,8477.0,65.34884701956834,15631.736999999994
Jefferson County,54037,2019,29957,29004,953,3.2,56506,80.3,15.539942660956358,45374.318,8781.0,66.0219289687175,15417.318
Jefferson County,54037,2020,29460,27714,1746,5.9,56922,80.6,16.23273953831559,45879.132,9240.0,64.2122000041326,16419.131999999998
Jefferson County,54037,2021,30029,29072,957,3.2,57542,80.8,16.181224149317018,46493.935999999994,9310.999999999998,64.58691731325996,16464.935999999994
Jefferson County,54037,2022,30721,29952,769,2.5,58043,81.2,16.665230949468498,47130.916000000005,9673.0,65.18226804673178,16409.916000000005
Jefferson County,54037,2023,31567,30721,846,2.7,58546,81.3,16.962730160899124,47597.897999999994,9931.0,66.32015556653364,16030.897999999994
Jefferson County,54037,2024,31787,30917,870,2.7,59260,81.9,17.316908538643265,48533.94,10261.999999999998,65.49437362802195,16746.940000000002
Kanawha County,54039,2010,92604,85956,6648,7.2,192770,81.9,16.7,157878.63,32192.589999999997,58.65518341526019,65274.630000000005
Kanawha County,54039,2011,91721,85479,6242,6.8,192644,81.8,16.8,157582.792,32364.192000000003,58.20495933337696,65861.79199999999
Kanawha County,54039,2012,91512,85710,5802,6.3,192572,81.8,16.9,157523.89599999998,32544.667999999998,58.09404307775628,66011.89599999998
Kanawha County,54039,2013,89702,84459,5243,5.8,192311,81.7,17.1,157118.087,32885.181000000004,57.092090231470294,67416.087
Kanawha County,54039,2014,89714,84536,5178,5.8,191765,81.6,17.3,156480.24,33175.345,57.332478528918415,66766.23999999999
Kanawha County,54039,2015,87300,82219,5081,5.8,190781,81.7,17.7,155868.07700000002,33768.237,56.0089029647809,68568.07700000002
Kanawha County,54039,2016,82544,77872,4672,5.7,189636,81.8,18.2,155122.248,34513.752,53.21222523799424,72578.24799999999
Kanawha County,54039,2017,82554,78301,4253,5.2,187827,82.0,18.770996715062267,154018.13999999998,35257.00000000001,53.600179822974106,71464.13999999998
Kanawha County,54039,2018,82240,78023,4217,5.1,185710,82.2,19.388832049970382,152653.62000000002,36007.0,53.873599591021815,70413.62000000002
Kanawha County,54039,2019,81520,77700,3820,4.7,183279,82.3,19.974465159674594,150838.617,36609.0,54.04451566935277,69318.617
Kanawha County,54039,2020,80962,73771,7191,8.9,181014,82.4,20.528246433977483,149155.53600000002,37159.0,54.280251455098515,68193.53600000002
Kanawha County,54039,2021,79817,75566,4251,5.3,181953,82.3,20.660829994559034,149747.319,37593.0,53.301121204046396,69930.31899999999
Kanawha County,54039,2022,79751,76780,2971,3.7,179895,82.5,21.304094054865338,148413.375,38325.0,53.735722942760376,68662.375
Kanawha County,54039,2023,81129,78210,2919,3.6,178198,82.5,21.65736989191798,147013.35,38593.0,55.184784238982374,65884.35
Kanawha County,54039,2024,80811,77708,3103,3.8,176537,82.7,22.12227465063981,145996.09900000002,39054.0,55.35147894602307,65185.09900000002
Lewis County,54041,2010,6988,6390,598,8.6,16406,82.1,17.7,13469.326,2903.8619999999996,51.880843926414734,6481.325999999999
Lewis County,54041,2011,7174,6661,513,7.2,16400,82.4,17.9,13513.6,2935.6,53.08726024153445,6339.6
Lewis County,54041,2012,7394,6894,500,6.8,16389,81.9,17.9,13422.591,2933.631,55.086234840948364,6028.591
Lewis County,54041,2013,7383,6915,468,6.3,16411,81.5,18.3,13374.964999999998,3003.2129999999997,55.20014444897614,5991.964999999998
Lewis County,54041,2014,7261,6810,451,6.2,16412,81.3,18.4,13342.955999999998,3019.808,54.41822636603164,6081.955999999998
Lewis County,54041,2015,7060,6495,565,8.0,16434,80.8,18.8,13278.671999999999,3089.592,53.16796739914956,6218.671999999999
Lewis County,54041,2016,7164,6576,588,8.2,16422,81.2,19.5,13334.664,3202.29,53.724638281099544,6170.664000000001
Lewis County,54041,2017,6791,6348,443,6.5,16371,81.0,19.516217702034087,13260.51,3195.0,51.212208278565456,6469.51
Lewis County,54041,2018,6978,6599,379,5.4,16276,80.7,19.636274268862127,13134.732,3196.0,53.126321876989955,6156.732
Lewis County,54041,2019,7020,6585,435,6.2,16166,81.2,20.221452431028084,13126.792000000001,3269.0,53.478412699767006,6106.792000000001
Lewis County,54041,2020,6407,5727,680,10.6,16024,81.2,20.537943085371943,13011.488000000001,3291.0,49.24110140208406,6604.488000000001
Lewis County,54041,2021,6298,5863,435,6.9,16966,81.5,20.3524696451727,13827.289999999999,3453.0,45.54760911212537,7529.289999999999
Lewis County,54041,2022,6416,6109,307,4.8,16920,81.4,20.85697399527187,13772.880000000001,3529.0,46.584301903450836,7356.880000000001
Lewis County,54041,2023,6471,6174,297,4.6,16808,81.3,20.841266063779155,13664.903999999999,3503.0000000000005,47.35488811337424,7193.903999999999
Lewis County,54041,2024,6513,6199,314,4.8,16740,80.7,21.0752688172043,13509.18,3528.0,48.21166051529404,6996.18
Lincoln County,54043,2010,7867,6963,904,11.5,21879,79.9,14.8,17481.321,3238.0920000000006,45.0023199047715,9614.321
Lincoln County,54043,2011,7671,6885,786,10.2,21777,80.2,15.0,17465.154000000002,3266.5499999999997,43.9217426883267,9794.154000000002
Lincoln County,54043,2012,7708,6943,765,9.9,21714,80.3,15.2,17436.341999999997,3300.528,44.20651992258469,9728.341999999997
Lincoln County,54043,2013,7569,6850,719,9.5,21660,80.0,15.5,17328.0,3357.3,43.680747922437675,9759.0
Lincoln County,54043,2014,7606,6890,716,9.4,21599,79.9,15.9,17257.601000000002,3434.241,44.07333325182335,9651.601000000002
Lincoln County,54043,2015,7440,6735,705,9.5,21560,79.7,16.5,17183.32,3557.4,43.29780275290223,9743.32
Lincoln County,54043,2016,7910,7288,622,7.9,21482,79.3,17.1,17035.226,3673.4220000000005,46.43319671837639,9125.225999999999
Lincoln County,54043,2017,7519,7025,494,6.6,21241,79.8,17.414434348665317,16950.318,3699.0,44.359049783018826,9431.318
Lincoln County,54043,2018,7279,6792,487,6.7,21078,79.7,18.042508776923807,16799.166,3803.0,43.329531954145814,9520.166000000001
Lincoln County,54043,2019,7266,6807,459,6.3,20850,79.9,18.657074340527576,16659.15,3890.0,43.61567066747102,9393.150000000001
Lincoln County,54043,2020,7288,6577,711,9.8,20617,80.1,19.20745016248727,16514.216999999997,3960.0000000000005,44.13167151673011,9226.216999999997
Lincoln County,54043,2021,7129,6664,465,6.5,20625,80.3,19.321212121212124,16561.875,3985.000000000001,43.044643194082795,9432.875
Lincoln County,54043,2022,7132,6780,352,4.9,20410,80.3,19.951004409603136,16389.23,4072.0000000000005,43.516382404786555,9257.23
Lincoln County,54043,2023,7209,6872,337,4.7,20170,80.7,20.520575111551807,16277.19,4138.999999999999,44.28897125363776,9068.19
Lincoln County,54043,2024,7269,6913,356,4.9,19902,81.0,21.00291427997186,16120.62,4180.0,45.09131782772623,8851.62
Logan County,54045,2010,12682,11429,1253,9.9,36564,81.8,14.9,29909.352,5448.036,42.40145356542663,17227.352
Logan County,54045,2011,12914,11808,1106,8.6,36564,81.8,15.0,29909.352,5484.599999999999,43.177130684743695,16995.352
Logan County,54045,2012,12913,11701,1212,9.4,36508,81.7,15.3,29827.036000000004,5585.724,43.29293732035593,16914.036000000004
Logan County,54045,2013,12416,11208,1208,9.7,36442,81.8,15.5,29809.555999999997,5648.51,41.65107323302635,17393.555999999997
Logan County,54045,2014,12024,10780,1244,10.3,36169,81.5,15.9,29477.734999999997,5750.871,40.79010819521921,17453.734999999997
Logan County,54045,2015,11624,10355,1269,10.9,35760,81.3,16.3,29072.879999999997,5828.88,39.98227901742105,17448.879999999997
Logan County,54045,2016,11182,10040,1142,10.2,35166,81.5,17.1,28660.289999999997,6013.386,39.01565545917365,17478.289999999997
Logan County,54045,2017,10729,9919,810,7.5,34428,81.6,17.587428836993148,28093.248,6055.0,38.19067129582169,17364.248
Logan County,54045,2018,10802,10066,736,6.8,33801,81.8,18.478743232448743,27649.217999999997,6246.0,39.06801270111871,16847.217999999997
Logan County,54045,2019,11218,10552,666,5.9,33154,82.3,19.39434155757978,27285.742,6430.0,41.11304724643369,16067.741999999998
Logan County,54045,2020,11119,9791,1328,11.9,32593,82.1,20.139293713374038,26758.853,6564.0,41.55260317024799,15639.853
Logan County,54045,2021,10934,10212,722,6.6,32786,81.9,20.816812053925457,26851.734,6825.0,40.71990285618053,15917.734
Logan County,54045,2022,11086,10617,469,4.2,32350,82.2,21.579598145285935,26591.7,6981.0,41.68970016960179,15505.7
Logan County,54045,2023,11275,10820,455,4.0,31826,81.6,22.035442719788854,25970.016,7013.0,43.415452651242106,14695.016
Logan County,54045,2024,11638,11121,517,4.4,31418,81.6,22.426634413393597,25637.088,7046.000000000001,45.395171245657856,13999.088
Marion County,54049,2010,26643,24758,1885,7.1,56356,82.4,16.8,46437.344000000005,9467.808,57.37408237645977,19794.344000000005
Marion County,54049,2011,26756,24994,1762,6.6,56416,82.4,16.8,46486.78400000001,9477.888,57.556143268590056,19730.784000000007
Marion County,54049,2012,26886,25221,1665,6.2,56460,82.1,17.0,46353.659999999996,9598.2,58.0018924072015,19467.659999999996
Marion County,54049,2013,26838,25259,1579,5.9,56666,82.3,17.2,46636.117999999995,9746.552,57.54767152789175,19798.117999999995
Marion County,54049,2014,26745,25174,1571,5.9,56698,82.2,17.4,46605.756,9865.452,57.38561563082466,19860.756
Marion County,54049,2015,26339,24586,1753,6.7,56790,82.0,17.7,46567.799999999996,10051.83,56.56054183362753,20228.799999999996
Marion County,54049,2016,27070,25393,1677,6.2,56716,82.2,18.1,46620.552,10265.596000000001,58.064520557371345,19550.552000000003
Marion County,54049,2017,26428,25085,1343,5.1,56575,82.2,18.455148033583736,46504.65,10440.999999999998,56.82872572957758,20076.65
Marion County,54049,2018,26371,24946,1425,5.4,56497,82.2,18.857638458679222,46440.53400000001,10654.0,56.78444610477562,20069.534000000007
Marion County,54049,2019,26552,25247,1305,4.9,56355,82.1,19.11099281341496,46267.454999999994,10770.0,57.388071161467614,19715.454999999994
Marion County,54049,2020,25577,23435,2142,8.4,56233,82.1,19.62370849856846,46167.293,11035.000000000002,55.400692433927205,20590.292999999998
Marion County,54049,2021,25441,24125,1316,5.2,56256,81.8,19.11618316268487,46017.407999999996,10754.0,55.28559974520947,20576.407999999996
Marion County,54049,2022,25891,24804,1087,4.2,56194,82.2,19.70495070648112,46191.468,11073.0,56.051476865814266,20300.468
Marion County,54049,2023,25967,24965,1002,3.9,56042,82.2,19.797651761179118,46066.524000000005,11095.000000000002,56.36848137272089,20099.524000000005
Marion County,54049,2024,25973,24942,1031,4.0,55909,82.2,20.09694324706219,45957.198000000004,11235.999999999998,56.51563004341561,19984.198000000004
Marshall County,54051,2010,14671,13290,1381,9.4,33369,81.4,17.4,27162.366,5806.205999999999,54.01223148233847,12491.366000000002
Marshall County,54051,2011,14332,13104,1228,8.6,33163,81.6,17.4,27061.007999999998,5770.361999999999,52.96181132646648,12729.007999999998
Marshall County,54051,2012,14343,13232,1111,7.7,32993,81.9,17.7,27021.267000000003,5839.7609999999995,53.08041255060319,12678.267000000003
Marshall County,54051,2013,14346,13311,1035,7.2,32840,81.9,18.1,26895.960000000003,5944.040000000001,53.33886576273908,12549.960000000003
Marshall County,54051,2014,14411,13330,1081,7.5,32716,81.9,18.3,26794.404000000002,5987.028,53.783618400319696,12383.404000000002
Marshall County,54051,2015,14217,13047,1170,8.2,32480,81.9,18.7,26601.120000000003,6073.76,53.445118100290514,12384.120000000003
Marshall County,54051,2016,14300,13180,1120,7.8,32296,81.8,19.3,26418.127999999997,6233.128000000001,54.129497744881846,12118.127999999997
Marshall County,54051,2017,14392,13557,835,5.8,32006,81.6,20.096231956508152,26116.895999999997,6431.999999999999,55.10608917690679,11724.895999999997
Marshall County,54051,2018,14642,13831,811,5.5,31645,82.1,20.790014220255966,25980.545,6579.0,56.35755523989201,11338.544999999998
Marshall County,54051,2019,14431,13530,901,6.2,31308,82.7,21.42263958093778,25891.716,6707.0,55.73597362183334,11460.716
Marshall County,54051,2020,13614,12298,1316,9.7,30900,82.7,22.284789644012946,25554.300000000003,6886.0,53.27479132670431,11940.300000000003
Marshall County,54051,2021,13350,12525,825,6.2,30813,82.8,22.273066562814396,25513.163999999997,6862.999999999999,52.325928685285774,12163.163999999997
Marshall County,54051,2022,13134,12492,642,4.9,30509,83.7,22.84899537841293,25536.033000000003,6971.0,51.43320420990997,12402.033000000003
Marshall County,54051,2023,13256,12615,641,4.8,30129,83.3,23.210196156526937,25097.457,6993.000000000001,52.818100256133526,11841.456999999999
Marshall County,54051,2024,13120,12492,628,4.8,29865,83.6,23.756906077348066,24967.14,7095.0,52.54907049826292,11847.14
Mason County,54053,2010,11268,10002,1266,11.2,27016,80.9,16.6,21855.944000000003,4484.656,51.55576899355159,10587.944000000003
Mason County,54053,2011,11035,9882,1153,10.4,27152,81.2,16.8,22047.424000000003,4561.536,50.051198725075544,11012.424000000003
Mason County,54053,2012,10908,9872,1036,9.5,27242,81.1,17.1,22093.262,4658.3820000000005,49.37251909654627,11185.261999999999
Mason County,54053,2013,10595,9613,982,9.3,27271,80.9,17.4,22062.239,4745.1539999999995,48.02323100570164,11467.239000000001
Mason County,54053,2014,10239,9294,945,9.2,27207,81.3,17.8,22119.290999999997,4842.8460000000005,46.2899104677451,11880.290999999997
Mason County,54053,2015,10082,9249,833,8.3,27177,81.3,18.5,22094.900999999998,5027.745,45.63043753850719,12012.900999999998
Mason County,54053,2016,10916,10207,709,6.5,27060,81.8,18.9,22135.079999999998,5114.339999999999,49.315385352119804,11219.079999999998
Mason County,54053,2017,10684,10018,666,6.2,27000,81.7,19.440740740740743,22059.0,5249.000000000001,48.433745863366426,11375.0
Mason County,54053,2018,10580,9906,674,6.4,26939,81.9,19.93021270277293,22063.041,5369.0,47.95349834141177,11483.041000000001
Mason County,54053,2019,10848,10246,602,5.5,26820,81.5,20.391498881431765,21858.3,5469.0,49.62874514486488,11010.3
Mason County,54053,2020,10738,9889,849,7.9,26700,82.0,20.89513108614232,21894.0,5579.0,49.04540056636522,11156.0
Mason County,54053,2021,10814,10258,556,5.1,25667,81.8,21.07764834222932,20995.606,5410.0,51.506015115734215,10181.606
Mason County,54053,2022,10680,10248,432,4.0,25488,81.9,21.657250470809792,20874.672000000002,5520.0,51.16248054101161,10194.672000000002
Mason County,54053,2023,10738,10293,445,4.1,25214,82.1,22.174188942650908,20700.694,5591.0,51.87265702299643,9962.694
Mason County,54053,2024,11214,10739,475,4.2,25043,82.2,22.752865072076027,20585.346,5697.999999999999,54.47564495636848,9371.346000000001
Mcdowell County,54047,2010,6351,5533,818,12.9,22555,82.3,16.3,18562.765,3676.465,34.21365297680599,12211.765
Mcdowell County,54047,2011,6663,5897,766,11.5,22262,82.1,16.4,18277.102,3650.9679999999994,36.45545119789779,11614.101999999999
Mcdowell County,54047,2012,6597,5829,768,11.6,21966,82.3,16.6,18078.018,3646.356,36.491832235148784,11481.018
Mcdowell County,54047,2013,6210,5428,782,12.6,21651,82.2,16.8,17797.122000000003,3637.3680000000004,34.89328218349011,11587.122000000003
Mcdowell County,54047,2014,5833,5082,751,12.9,21281,81.8,17.1,17407.858,3639.0510000000004,33.5078560498368,11574.858
Mcdowell County,54047,2015,5400,4730,670,12.4,20802,82.3,17.6,17120.046,3661.1520000000005,31.54197132414247,11720.045999999998
Mcdowell County,54047,2016,4793,4169,624,13.0,20273,83.0,18.3,16826.59,3709.959,28.484678119571466,12033.59
Mcdowell County,54047,2017,4323,3898,425,9.8,19707,81.8,19.089663571319836,16120.326,3762.0000000000005,26.817075535569195,11797.326
Mcdowell County,54047,2018,4125,3707,418,10.1,19217,81.6,19.888640266430766,15681.071999999998,3822.0,26.305599515135192,11556.071999999998
Mcdowell County,54047,2019,4070,3657,413,10.1,18661,82.1,20.765232302663307,15320.680999999999,3874.9999999999995,26.565398757405106,11250.680999999999
Mcdowell County,54047,2020,4025,3477,548,13.6,18083,82.1,21.528507437925125,14846.143,3893.0000000000005,27.111418770518377,10821.143
Mcdowell County,54047,2021,3778,3428,350,9.3,19334,82.5,21.90958932450605,15950.55,4236.0,23.685703627774593,12172.55
Mcdowell County,54047,2022,3632,3380,252,6.9,18911,81.8,23.13468351752948,15469.197999999999,4375.0,23.478915972243684,11837.197999999999
Mcdowell County,54047,2023,3595,3346,249,6.9,18413,83.7,21.63688698202357,15411.681000000002,3983.9999999999995,23.326462570825335,11816.681000000002
Mcdowell County,54047,2024,3591,3303,288,8.0,17943,84.2,21.852533021233906,15108.006000000001,3920.9999999999995,23.76885473834204,11517.006000000001
Mercer County,54055,2010,24067,22083,1984,8.2,61844,81.6,17.8,50464.704,11008.232000000002,47.69075827731002,26397.703999999998
Mercer County,54055,2011,23729,21775,1954,8.2,62077,81.6,17.9,50654.831999999995,11111.783,46.84449451929878,26925.831999999995
Mercer County,54055,2012,23457,21571,1886,8.0,62251,81.4,18.0,50672.314000000006,11205.18,46.29155084569455,27215.314000000006
Mercer County,54055,2013,23198,21445,1753,7.6,62261,81.4,18.2,50680.454000000005,11331.502,45.7730706200856,27482.454000000005
Mercer County,54055,2014,22477,20794,1683,7.5,62161,81.4,18.5,50599.054000000004,11499.785,44.42177911073199,28122.054000000004
Mercer County,54055,2015,22235,20668,1567,7.0,61891,81.3,18.9,50317.382999999994,11697.398999999998,44.1895000779353,28082.382999999994
Mercer County,54055,2016,24608,23148,1460,5.9,61476,81.8,19.5,50287.367999999995,11987.82,48.934754350237625,25679.367999999995
Mercer County,54055,2017,23848,22590,1258,5.3,60963,81.7,20.181093450125488,49806.771,12303.0,47.88104010998826,25958.771
Mercer County,54055,2018,23593,22282,1311,5.6,60486,81.9,20.804814337201996,49538.03400000001,12584.0,47.626032151376855,25945.034000000007
Mercer County,54055,2019,23267,22064,1203,5.2,59919,82.0,21.318780353477194,49133.579999999994,12774.000000000002,47.35457908827324,25866.579999999994
Mercer County,54055,2020,22830,20911,1919,8.4,59370,82.0,22.06501600134748,48683.399999999994,13100.0,46.89483478968191,25853.399999999994
Mercer County,54055,2021,22491,21248,1243,5.5,59892,81.6,21.849328791825286,48871.871999999996,13086.000000000002,46.020336605890606,26380.871999999996
Mercer County,54055,2022,22617,21710,907,4.0,59530,81.6,22.321518562069546,48576.479999999996,13288.0,46.55956956947066,25959.479999999996
Mercer County,54055,2023,23077,22180,897,3.9,59062,81.3,22.588127730181842,48017.405999999995,13341.0,48.05965570068488,24940.405999999995
Mercer County,54055,2024,23210,22249,961,4.1,58563,81.1,22.869388521762886,47494.59299999999,13393.0,48.868720698375085,24284.592999999993
Mineral County,54057,2010,12359,11233,1126,9.1,27796,81.4,16.8,22625.944000000003,4669.728,54.62313528222291,10266.944000000003
Mineral County,54057,2011,12184,11147,1037,8.5,27970,81.3,17.2,22739.609999999997,4810.839999999999,53.580514353588306,10555.609999999997
Mineral County,54057,2012,12108,11123,985,8.1,28049,81.7,17.5,22916.033000000003,4908.575,52.83637006457443,10808.033000000003
Mineral County,54057,2013,11933,11007,926,7.8,28015,81.7,17.9,22888.255,5014.6849999999995,52.13590988041683,10955.255000000001
Mineral County,54057,2014,11925,10995,930,7.8,27912,81.8,18.4,22832.016,5135.808,52.22929065922168,10907.016
Mineral County,54057,2015,11763,10925,838,7.1,27755,82.2,19.0,22814.61,5273.45,51.55906675590772,11051.61
